orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
2590,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-302.4572,-858.1311,-754.70056,4292.6133,-1707.2509,994.8575,4076.3845,-1391.0359,735.53986,5661.958,0
2591,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-273.20734,-775.14514,-681.7157,3877.5083,-1542.1515,898.65076,3682.1833,-1256.5192,664.4144,5114.427,0
2592,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-240.92885,-683.5662,-601.17365,3419.4236,-1359.9583,792.48285,3247.1658,-1108.0743,585.92535,4510.206,0
2593,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-208.9522,-592.8442,-521.385,2965.6213,-1179.4684,687.30756,2816.2163,-961.01746,508.1697,3911.6335,0
2594,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-177.43883,-503.43646,-442.752,2518.3943,-1001.59357,583.6563,2391.5105,-816.09125,431.54056,3321.7344,3
2595,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-146.34978,-415.23193,-365.17798,2077.1877,-826.1132,481.40027,1972.5216,-673.11597,355.94348,2739.776,3
2596,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-114.976685,-326.22183,-286.89474,1631.9471,-649.02924,378.20975,1549.7035,-528.83374,279.65454,2152.4976,3
2597,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-84.923805,-240.95596,-211.90654,1205.4459,-479.39694,279.36176,1144.6777,-390.62366,206.57803,1589.9346,3
2598,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-58.103527,-164.8634,-144.98413,824.82275,-328.01306,191.14703,783.22284,-267.281,141.36113,1087.8872,3
2599,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-35.299324,-100.16396,-88.083626,501.1991,-199.29807,116.14219,475.89365,-162.40875,85.912155,661.0211,3
2600,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-12.54772,-35.615494,-31.312653,178.31503,-70.87952,41.309376,169.27235,-57.77705,30.587715,235.13423,3
2601,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-0.9008296,-2.571721,-2.2508497,13.030016,-5.140203,3.0016212,12.311475,-4.215742,2.267089,17.120722,3
2602,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-20.8028,-59.037876,-51.910797,295.4749,-117.47756,68.46348,280.53375,-95.74295,50.661526,389.6696,3
2603,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-10.272247,-29.161406,-25.633898,146.02592,-58.03866,33.82674,138.6128,-47.313595,25.054167,192.54579,3
2604,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-1.2204363,-3.4792912,-3.047475,17.558794,-6.944392,4.0521007,16.616385,-5.684138,3.042037,23.097115,3
2605,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-13.7340145,-38.983906,-34.271717,195.15013,-77.57883,45.212322,185.26643,-63.233387,33.47036,257.34366,3
2606,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-2.565937,-7.2987466,-6.404822,36.65659,-14.541641,8.478785,34.75507,-11.873006,6.313471,48.28878,3
2607,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-2.2383676,-6.3699374,-5.5898247,32.020058,-12.695898,7.4033237,30.349035,-10.370285,5.520312,42.171467,3
2608,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-7.0904636,-20.136837,-17.696524,100.87997,-40.083923,23.362894,95.74208,-32.684597,17.318518,132.9993,3
2609,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-6.6264825,-18.819637,-16.53899,94.29625,-37.464302,21.83663,89.48766,-30.550741,16.191183,124.31392,3
2610,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-13.576011,-38.537,-33.87905,192.91772,-76.689255,44.69394,183.14412,-62.509666,33.088104,254.39764,3
2611,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-21.845972,-62.000633,-54.514553,310.2873,-123.36944,71.896255,294.60248,-100.54328,53.198223,409.2084,3
2612,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-37.35573,-106.003624,-93.21489,530.39764,-210.91289,122.90981,503.62726,-171.87086,90.91288,699.5365,3
2613,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-42.754776,-121.32148,-106.68653,607.0188,-241.38725,140.66788,576.39,-196.70029,104.0413,800.60095,3
2614,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-64.102585,-181.88698,-159.95328,909.97,-361.88007,210.88116,864.0854,-294.8735,155.94957,1200.199,3
2615,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-61.445152,-174.34785,-153.32178,872.2507,-346.87946,202.13986,828.2686,-282.65103,149.48547,1150.4487,3
2616,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-71.369606,-202.50325,-178.08571,1013.0927,-402.8955,234.78197,962.0161,-328.2913,173.61858,1336.2205,3
2617,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-63.289055,-179.57684,-157.9227,898.4119,-357.2841,208.20328,853.1107,-291.1287,153.96881,1184.9553,3
2618,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-51.727654,-146.77605,-129.07483,734.3371,-292.02792,170.17696,697.3002,-237.95995,125.85563,968.5394,3
2619,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-24.358236,-69.12669,-60.782726,345.92215,-137.54607,80.156654,328.4482,-112.09281,59.303017,456.2163,3
2620,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-8.427145,-23.9284,-21.031418,119.83687,-47.626186,27.757877,113.74911,-38.829063,20.565357,158.00761,3
2621,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-28.87929,-81.95552,-72.064926,410.09103,-163.06891,95.02883,389.38797,-132.88756,70.29753,540.85754,3
2622,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-4.5641704,-12.969234,-11.393016,65.01576,-25.82372,15.052564,61.691418,-21.064816,11.17177,85.69982,3
2623,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-13.67295,-38.812904,-34.12214,194.28786,-77.238495,45.01335,184.45314,-62.95591,33.321472,256.2111,3
2624,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-24.862907,-70.560715,-62.044113,353.09406,-140.39948,81.81887,335.26114,-114.41766,60.531616,465.67786,3
2625,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-50.235928,-142.5472,-125.35515,713.1766,-283.61447,165.27336,677.21106,-231.1043,122.22883,940.63275,3
2626,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-80.476364,-228.3445,-200.81136,1142.3378,-454.30484,264.73795,1084.7627,-370.17645,195.7614,1506.7039,3
2627,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-53.668274,-152.28734,-133.92018,761.8914,-302.99152,176.56415,723.47626,-246.89127,130.57478,1004.8905,3
2628,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-21.634274,-61.401817,-53.988712,307.27676,-122.17838,71.20057,291.7543,-99.57112,52.680714,405.24652,3
2629,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-9.509355,-27.00026,-23.733479,135.19975,-53.737915,31.318892,128.34137,-43.808475,23.197203,178.27396,3
2630,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-34.62804,-98.26632,-86.41041,491.67935,-195.51895,113.938034,466.8681,-159.32697,84.27701,648.47424,3
2631,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-37.341938,-105.966644,-93.18184,530.1938,-210.83765,122.86441,503.44406,-171.80788,90.875656,699.276,3
2632,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-4.557071,-12.949736,-11.37561,64.91596,-25.78417,15.029424,61.597298,-21.032675,11.154281,85.56868,3
2633,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-26.210085,-74.38278,-65.404915,372.20813,-148.00241,86.24922,353.41415,-120.611916,63.806053,490.8906,3
2634,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-52.514454,-149.01164,-131.03972,745.50995,-296.47424,172.76703,707.9161,-241.58188,127.76848,983.2805,3
2635,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-79.70418,-226.15315,-198.88422,1131.38,-449.94513,262.1977,1074.3539,-366.6248,193.88434,1492.2487,3
2636,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-100.355286,-284.74307,-250.41307,1424.4523,-566.50793,330.12143,1352.6677,-461.5963,244.1,1878.8152,3
2637,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-123.76582,-351.16156,-308.8272,1756.6847,-698.6456,407.12103,1668.1687,-569.2576,301.0254,2317.0344,3
2638,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-144.83153,-410.92728,-361.39032,2055.64,-817.54785,476.40796,1952.0682,-666.1353,352.2492,2711.3599,3
2639,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-152.4693,-432.59656,-380.448,2164.0325,-860.65796,501.52927,2055.0012,-701.2602,370.82166,2854.3308,3
2640,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-166.21413,-471.5923,-414.74393,2359.0942,-938.2386,546.7373,2240.239,-764.4705,404.2441,3111.6194,3
2641,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-174.02298,-493.7469,-434.22855,2469.916,-982.3147,572.4215,2345.478,-800.3824,423.23273,3257.7937,3
2642,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-187.1746,-531.05945,-467.0443,2656.559,-1056.5469,615.67834,2522.7205,-860.86456,455.2129,3503.9775,0
2643,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-204.75314,-580.93164,-510.9063,2906.0273,-1155.7664,673.4958,2759.6243,-941.7054,497.9576,3833.0283,0
2644,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-225.72047,-640.4179,-563.2233,3203.5837,-1274.1118,742.4586,3042.1948,-1038.1298,548.9418,4225.5093,0
2645,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-249.15912,-706.9153,-621.7067,3536.211,-1406.4062,819.54974,3358.0703,-1145.9188,605.93494,4664.248,0
2646,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-259.82242,-737.16815,-648.31366,3687.5388,-1466.5933,854.62225,3501.7773,-1194.9572,631.8639,4863.852,0
2647,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-270.5033,-767.4713,-674.96423,3839.118,-1526.8806,889.75275,3645.7234,-1244.077,657.8356,5063.7866,0
2648,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-284.53766,-807.28894,-709.98254,4038.2886,-1606.0968,935.9134,3834.8643,-1308.6191,691.96185,5326.4956,0
2649,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-301.48398,-855.36804,-752.26685,4278.782,-1701.7483,991.65173,4063.248,-1386.5524,733.1685,5643.7124,0
2650,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-320.88623,-910.4152,-800.67926,4554.132,-1811.2627,1055.468,4324.732,-1475.781,780.3472,6006.903,0
2651,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-342.3734,-971.3771,-854.2938,4859.068,-1932.5446,1126.1416,4614.312,-1574.5967,832.59546,6409.1177,0
2652,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-365.5464,-1037.1218,-912.11475,5187.9287,-2063.342,1202.3599,4926.6123,-1681.1656,888.9428,6842.8896,0
2653,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-372.56262,-1057.0281,-929.62164,5287.4995,-2102.9446,1225.4371,5021.1704,-1713.4324,906.0038,6974.2266,0
2654,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-372.7796,-1057.646,-930.1654,5290.5967,-2104.1746,1226.1534,5024.11,-1714.4354,906.53467,6978.309,0
2655,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-375.9136,-1066.5369,-937.9853,5335.0703,-2121.8628,1236.4608,5066.3438,-1728.8473,914.155,7036.971,0
2656,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-381.82065,-1083.2964,-952.7246,5418.902,-2155.205,1255.8901,5145.9526,-1756.0132,928.5188,7147.5454,0
2657,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-390.43726,-1107.7424,-974.2242,5541.1826,-2203.8394,1284.2307,5262.0757,-1795.6392,949.4706,7308.8374,0
2658,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-401.59094,-1139.3877,-1002.05585,5699.4756,-2266.797,1320.9171,5412.398,-1846.9346,976.59296,7517.6265,0
2659,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-415.05322,-1177.582,-1035.6469,5890.5273,-2342.7834,1365.1959,5593.828,-1908.8456,1009.32806,7769.6265,0
2660,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-270.16263,-766.50586,-674.11566,3834.2944,-1524.9631,888.6348,3641.143,-1242.514,657.0102,5057.4253,0
2661,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-263.7732,-748.3781,-658.1723,3743.6125,-1488.8971,867.6185,3555.0303,-1213.1287,641.4719,4937.816,0
2662,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-251.4267,-713.3478,-627.3656,3568.394,-1419.2073,827.009,3388.632,-1156.3479,611.45044,4706.6978,0
2663,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-219.98624,-624.1481,-548.9148,3122.1997,-1241.7452,723.5977,2964.9114,-1011.75757,534.99725,4118.1646,0
2664,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-189.13579,-536.6223,-471.93713,2684.3862,-1067.6155,622.12836,2549.147,-869.8822,459.9811,3540.6824,0
2665,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-159.19615,-451.68164,-397.23175,2259.4963,-898.62683,523.6545,2145.6582,-732.1955,387.1785,2980.2488,3
2666,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-130.79765,-371.1118,-326.37268,1856.486,-738.3378,430.25113,1762.9418,-601.5976,318.12653,2448.6714,3
2667,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-105.11252,-298.23944,-262.28384,1491.9764,-593.3623,345.77075,1416.7877,-483.47656,255.67155,1967.8776,3
2668,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-82.01578,-232.71045,-204.65282,1164.1951,-462.99454,269.80273,1105.5126,-377.2576,199.50882,1535.529,3
2669,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-59.32608,-168.33539,-148.03818,842.18976,-334.9238,195.17282,799.7209,-272.91043,144.33691,1110.7986,3
2670,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-39.578392,-112.30891,-98.7634,561.93475,-223.45987,130.22028,533.5816,-182.09303,96.316696,741.14,3
2671,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-8.806564,-25.003864,-21.980516,125.22694,-49.769714,29.007063,118.86647,-40.576157,21.490475,165.11726,3
2672,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-4.6796007,-13.295742,-11.682792,66.65902,-26.476212,15.433047,63.24941,-21.597298,11.454797,87.86631,3
2673,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-18.6307,-52.87807,-46.49384,264.64783,-105.22242,61.32039,251.26913,-85.75655,45.377777,349.0167,3
