satellite_no2,highway_primary,high_traffic,medium_traffic,low_traffic,landuse_industrial_variance,landuse_industrial_distance_mean,landuse_industrial_b5,landuse_residential_b5,landuse_forest_b5,neighbours_no2_variance,neighbours_no2_distance_mean,neighbours_no2_distance_max
5.52E-05,1522.699429,0.20378445,0.056394023,0.166344943,0,0,0,0,0.125,2.81E-11,4.50E-06,1.45E-05
5.53E-05,342.8992416,0.153491717,0.105121737,0.130357476,0,0,0,0,0.25,3.16E-11,4.56E-06,1.45E-05
5.73E-05,476.6529895,0.112381726,0.117764348,0.094565678,0,0,0,0,0.5,2.42E-11,2.55E-06,1.22E-05
5.79E-05,545.0454293,0.092830933,0.083101575,0.059295728,0,0,0,0,0.25,1.78E-11,1.63E-06,9.63E-06
5.71E-05,139.9366222,0.072772333,0.068295356,0.026344695,0,0,0,0,0.25,1.37E-11,2.41E-06,8.67E-06
5.84E-05,1114.743335,0.065964928,0.084331779,0.016154951,0,0,0,0,0,1.00E-11,1.32E-06,5.90E-06
5.98E-05,2383.283061,0.100653087,0.056700154,0.045198096,0,0,0,0,0,1.21E-11,1.05E-06,6.34E-06
6.03E-05,3656.793285,0.151272695,0.038253665,0.079959967,0,0,0,0,0,1.26E-11,8.85E-07,6.13E-06
6.10E-05,4931.548462,0.206680637,0.045125371,0.115603815,0,0,0,0,0,1.25E-11,8.86E-07,6.39E-06
6.39E-05,6206.868826,0.263931915,0.041230677,0.15152935,0,0,0,0,0,1.06E-11,1.46E-06,7.33E-06
6.41E-05,7482.46539,0.211754932,0.07762444,0.167974745,0,0,0,0,0,8.10E-12,1.32E-06,7.16E-06
6.60E-05,8758.217472,0.153045585,0.122897566,0.136660607,0,0,0,0,0,6.16E-12,3.27E-06,8.45E-06
6.60E-05,9890.695166,0.095509075,0.170160658,0.108325882,0,0,0,0,0,6.21E-12,3.19E-06,-5.31E-06
6.51E-05,10371.84572,0.04352741,0.203631078,0.085795189,0,0,0,0,0,8.55E-12,2.63E-06,-4.81E-06
6.41E-05,10718.54978,0.036807307,0.174819542,0.074170099,0,0,0,0,0,1.05E-11,2.10E-06,-4.86E-06
6.17E-05,11187.96888,0.075055761,0.156227174,0.078141716,0,0,0,0,0,8.67E-12,7.87E-08,5.08E-06
5.92E-05,11774.26272,0.121163766,0.15162419,0.095889576,0,0,0,0,0,7.49E-12,2.20E-06,7.06E-06
6.07E-05,12462.55415,0.175431573,0.162195388,0.121765728,0,0,0,0,0,8.02E-12,3.19E-07,4.37E-06
6.15E-05,13235.3157,0.232322922,0.185382493,0.151803364,0,0,0,0,0,7.52E-12,6.62E-07,4.35E-06
6.17E-05,14009.38991,0.290324788,0.217208109,0.184031861,0,0,0,0,0,1.51E-11,3.25E-07,7.38E-06
6.06E-05,14417.6344,0.348891346,0.24266125,0.217502426,0,0,0,0,0,1.36E-11,1.55E-06,8.49E-06
6.19E-05,14920.95117,0.407782226,0.196472031,0.25173025,0,0,0,0,0,1.43E-11,1.14E-06,7.18E-06
6.36E-05,15511.38636,0.466875981,0.151958949,0.286448913,0,0,0,0,0,1.14E-11,1.97E-07,4.29E-06
6.19E-05,16178.51807,0.445886682,0.111128193,0.321502006,0,0,0,0,0,1.12E-11,2.48E-06,7.20E-06
6.40E-05,16913.42499,0.389837852,0.07974004,0.356792412,0,0,0,0,0,6.21E-12,1.04E-06,5.14E-06
6.39E-05,17709.58393,0.33503388,0.07127115,0.392256933,0,0,0,0,0,1.73E-12,2.59E-06,5.24E-06
6.35E-05,18139.48685,0.282188662,0.092163814,0.427852804,0,0,0,0,0,1.76E-12,2.71E-06,4.79E-06
6.37E-05,18234.85388,0.232613454,0.129000081,0.43808235,0,0,0,0,0,1.36E-12,2.61E-06,4.39E-06
6.60E-05,18416.05307,0.188835536,0.171897324,0.424313039,0,0,0,0,0,1.31E-12,3.74E-07,1.37E-06
6.64E-05,18681.60003,0.155669964,0.194639915,0.41324051,0,0,0,0,0,1.77E-12,2.33E-07,7.26E-07
6.69E-05,19027.82375,0.140568106,0.192962693,0.405083115,0,0,0,0,0,2.43E-12,9.21E-07,1.59E-07
6.64E-05,19450.97936,0.148946145,0.203293232,0.400016913,0,0,0,0,0,3.24E-13,8.79E-08,-1.31E-06
4.18E-05,11383.2863,0.161380578,0.223986745,0.398158373,0,0,0,0,0.2,4.22E-12,6.49E-07,4.03E-06
4.18E-05,10107.76908,0.190673195,0.252522583,0.399551676,0,0,0,0,0.25,3.56E-12,8.20E-07,4.03E-06
4.13E-05,8832.429005,0.20603952,0.286579179,0.404163625,0,0,0,0,0.375,2.85E-12,9.72E-07,4.53E-06
4.21E-05,7557.355734,0.167783574,0.300035742,0.411887485,0,0,0,0,0.25,3.68E-12,2.99E-08,3.72E-06
4.23E-05,6282.711718,0.273414721,0.053980802,0.300834685,0,0,0,0,0.375,2.89E-12,1.61E-07,3.49E-06
4.27E-05,5008.82468,0.247950741,0.095599254,0.285737182,0,0,0,0,0.25,2.23E-12,5.02E-07,2.79E-06
4.22E-05,3736.468936,0.234967652,0.141878017,0.274550364,0,0,0,0,0.375,1.25E-12,2.05E-07,1.79E-06
4.32E-05,2468.013946,0.236488103,0.189457378,0.26775534,0,0,0,0,0.375,1.96E-12,3.03E-07,1.22E-06
4.27E-05,1215.731409,0.252254925,0.23756186,0.265682716,0,0,0,0,0.375,3.10E-12,3.52E-07,3.74E-06
4.21E-05,49.34326099,0.279911568,0.285927877,0.268439788,0,0,0,0,0.375,4.89E-12,1.03E-06,5.35E-06
4.38E-05,1087.721291,0.316401895,0.285526337,0.275884514,0,0,0,0,0.25,3.02E-12,1.28E-07,3.60E-06
4.54E-05,2008.037686,0.340513373,0.260042635,0.287659717,0,0,0,0.125,0.25,4.09E-12,1.07E-06,3.12E-06
4.58E-05,2262.230351,0.333363554,0.241818956,0.303270001,0,0,0,0.125,0.5,4.23E-12,1.32E-06,2.83E-06
4.67E-05,1784.934645,0.336658914,0.232557683,0.32216734,0,0,0,0.125,0.375,6.28E-12,1.05E-06,3.98E-06
4.77E-05,2062.656683,0.35010867,0.217906015,0.343818338,0,0,0,0,0.25,6.99E-12,1.41E-06,2.98E-06
4.58E-05,1736.409588,0.372628995,0.172282689,0.36774382,0,0,0,0,0.125,8.40E-12,7.32E-07,5.20E-06
4.64E-05,1573.344628,0.365412365,0.127673388,0.367324956,0,0,0,0,0.125,8.33E-12,5.59E-07,5.29E-06
4.70E-05,318.8514283,0.320636112,0.087662456,0.332000966,0,0,0,0,0.375,1.79E-11,1.98E-06,8.30E-06
4.77E-05,651.5079523,0.281359193,0.061698137,0.296898221,0,0,0,0,0.25,2.22E-11,2.45E-06,8.75E-06
4.93E-05,1763.341176,0.25013556,0.067925874,0.262103873,0,0,0,0,0.5,2.11E-11,2.43E-06,8.01E-06
5.24E-05,1512.79075,0.230196655,0.066750986,0.227756101,0,0,0,0,0.25,1.96E-11,7.93E-10,5.56E-06
5.37E-05,1105.525948,0.224504557,0.054278608,0.194085855,0,0,0,0.125,0.25,2.04E-11,2.50E-07,8.65E-06
5.39E-05,503.4619615,0.234079611,0.078165902,0.161503977,0,0,0,0.125,0.5,1.87E-11,8.06E-07,8.74E-06
5.47E-05,648.6778889,0.195852569,0.118342347,0.130234511,0,0,0,0.125,0.25,5.46E-12,2.00E-06,6.20E-06
5.72E-05,214.0846169,0.165304167,0.09746487,0.094398569,0,0,0,0,0.5,5.23E-12,3.98E-07,4.74E-06
5.80E-05,9.348482366,0.152473116,0.050712563,0.059037046,0,0,0,0,0.125,5.84E-12,1.37E-07,5.20E-06
5.84E-05,609.0293281,0.128001414,0.019435556,0.02581307,0,0,0,0.125,0.25,8.67E-12,7.83E-07,5.80E-06
5.94E-05,21.17085227,0.124142067,0.05268396,0.015362547,0,0,0,0.125,0.125,1.24E-11,2.09E-06,4.83E-06
5.99E-05,409.1108505,0.145998982,0.096568523,0.044866744,0,0,0,0.125,0,1.39E-11,2.59E-06,4.31E-06
5.45E-05,488.7586358,0.184884282,0.07630908,0.079764164,0,0,0,0,0.125,1.60E-11,2.52E-06,8.71E-06
5.30E-05,394.004561,0.232574097,0.028882552,0.115465826,0,0,0,0,0.125,2.34E-11,4.14E-06,1.12E-05
5.37E-05,198.4612263,0.251694044,0.022475141,0.151422999,0,0,0,0,0.125,2.55E-11,4.22E-06,1.33E-05
5.39E-05,1289.296108,0.210746125,0.069286471,0.154749106,0,0,0,0,0.25,3.16E-11,3.92E-06,1.43E-05
5.36E-05,2227.891625,0.151658841,0.11776926,0.120176139,0,0,0,0.125,0.375,4.44E-11,4.53E-06,1.61E-05
5.53E-05,3266.889579,0.093312954,0.166481974,0.086906776,0,0,0,0.125,0.375,4.99E-11,3.33E-06,1.69E-05
5.77E-05,3794.602629,0.038790091,0.215269623,0.057064145,0,0,0,0.125,0.25,4.89E-11,1.38E-06,1.45E-05
5.85E-05,3896.049022,0.031197695,0.218535373,0.038359637,0,0,0,0,0.125,4.83E-11,8.06E-07,1.37E-05
6.01E-05,2620.4757,0.083584053,0.203939255,0.045230233,0,0,0,0,0,3.40E-11,1.74E-07,9.52E-06
6.00E-05,1345.958802,0.141673804,0.200427125,0.071057323,0,0,0,0,0.125,3.29E-11,1.04E-06,1.22E-05
5.95E-05,93.44098596,0.200687062,0.208555842,0.103037696,0,0,0,0,0.25,3.63E-11,1.87E-06,1.27E-05
6.07E-05,675.3837824,0.254549742,0.227086589,0.137083235,0,0,0,0,0.25,3.16E-11,6.28E-07,1.15E-05
6.12E-05,501.2846234,0.308463719,0.253763453,0.172008153,0,0,0,0,0.25,2.27E-11,3.65E-07,8.47E-06
6.05E-05,134.7382786,0.364162657,0.26123769,0.207379631,0,0,0,0,0.125,1.60E-11,2.95E-07,7.55E-06
6.09E-05,1307.225886,0.420946673,0.218976159,0.243006887,0,0,0,0,0,1.19E-11,2.32E-07,5.50E-06
6.20E-05,2567.979583,0.47843345,0.180068389,0.278793703,0,0,0,0,0,1.31E-11,1.65E-07,5.49E-06
6.27E-05,3804.385269,0.430346759,0.147172181,0.314686545,0,0,0,0,0,1.27E-11,2.80E-07,6.79E-06
6.23E-05,5042.244084,0.371993761,0.125067283,0.350653339,0,0,0,0,0,1.13E-11,7.46E-07,5.34E-06
6.58E-05,6295.404738,0.314138787,0.11980675,0.386673727,0,0,0,0,0,9.17E-12,2.16E-06,7.02E-06
6.58E-05,7452.77905,0.257112001,0.133376939,0.422734179,0,0,0,0,0,6.78E-12,1.92E-06,6.78E-06
6.63E-05,8306.802872,0.201600804,0.16112886,0.458825356,0,0,0,0,0,5.14E-12,2.55E-06,6.98E-06
6.67E-05,8692.442859,0.149251718,0.163921531,0.458529897,0,0,0,0,0,5.67E-12,2.99E-06,-4.30E-06
6.63E-05,9137.003054,0.104695383,0.146584758,0.448293432,0,0,0,0,0,8.07E-12,3.03E-06,-4.75E-06
6.50E-05,9517.052493,0.081057898,0.144355775,0.440777539,0,0,0,0,0,1.09E-11,2.06E-06,-5.47E-06
6.18E-05,10041.24238,0.090898276,0.157869972,0.436121212,0,0,0,0,0,8.51E-12,5.62E-07,5.28E-06
5.99E-05,10689.01804,0.107564942,0.183711665,0.434415307,0,0,0,0,0,5.28E-12,2.07E-06,5.99E-06
5.98E-05,11440.21022,0.147575625,0.217559691,0.435694067,0,0,0,0,0,5.30E-12,1.88E-06,5.50E-06
6.28E-05,12274.82611,0.224283334,0.094279782,0.333347896,0,0,0,0,0,5.34E-12,1.47E-06,2.44E-06
6.45E-05,12789.53446,0.192581502,0.123089315,0.319764078,0,0,0,0,0,1.43E-11,2.21E-06,4.97E-06
6.50E-05,13234.09778,0.175659241,0.161750258,0.309787747,0,0,0,0,0,1.23E-11,2.63E-06,7.00E-06
6.58E-05,13779.53834,0.177674376,0.204794959,0.303768458,0,0,0,0,0,1.07E-11,2.46E-06,3.66E-06
6.74E-05,14414.76095,0.19806352,0.249981889,0.30193889,0,0,0,0,0,8.76E-12,3.55E-06,1.54E-06
6.54E-05,15128.69551,0.232130901,0.296337422,0.304373315,0,0,0,0,0,9.38E-12,9.75E-07,7.28E-06
6.59E-05,15911.81412,0.274923877,0.326468177,0.310973279,0,0,0,0,0,7.85E-12,8.65E-07,6.55E-06
6.72E-05,16753.71194,0.282343632,0.304414916,0.321486476,0,0,0,0,0,3.89E-12,7.28E-07,2.27E-06
6.70E-05,16864.44151,0.273704783,0.288988914,0.335550977,0,0,0,0,0,3.67E-12,7.81E-07,1.96E-06
6.64E-05,16966.97676,0.277696776,0.243861616,0.352748506,0,0,0,0,0,2.28E-12,1.31E-07,2.23E-06
6.70E-05,17161.07987,0.29381358,0.197114866,0.372651607,0,0,0,0,0,2.93E-12,3.95E-07,1.66E-06
6.60E-05,17445.40354,0.320257017,0.15170537,0.394856751,0,0,0,0,0,3.52E-12,3.28E-07,2.66E-06
6.71E-05,17815.33819,0.331734274,0.109290643,0.36126237,0,0,0,0,0,3.75E-12,6.95E-07,4.27E-06
6.72E-05,18266.47223,0.281743949,0.064569823,0.325291181,0,0,0,0,0,7.05E-13,1.42E-07,1.05E-06
4.43E-05,11491.57365,0.23621169,0.018676249,0.28939021,0,0,0,0,0.4,2.60E-12,1.98E-06,-2.67E-06
4.43E-05,10229.56763,0.198159456,0.033628226,0.253588674,0,0,0,0,0.375,2.20E-12,2.07E-06,-3.38E-06
4.39E-05,8971.558401,0.172469696,0.081221457,0.217934423,0,0,0,0,0.5,1.56E-12,1.98E-06,3.45E-06
4.37E-05,7719.500223,0.164852401,0.081176945,0.182511368,0,0,0,0,0.5,2.58E-12,1.76E-06,-2.65E-06
4.41E-05,6476.845262,0.177585396,0.095567444,0.147480426,0,0,0,0,0.25,2.36E-12,1.96E-06,-1.55E-06
4.21E-05,5231.938611,0.207031264,0.128072495,0.113189948,0,0,0,0,0.25,1.83E-12,1.34E-08,3.39E-06
4.14E-05,3991.493559,0.164837774,0.09922176,0.080532239,0,0,0,0,0.25,1.10E-12,8.48E-07,2.57E-06
4.16E-05,2783.500911,0.118736501,0.053972021,0.05235319,0,0,0,0,0.5,1.92E-12,1.12E-06,3.45E-06
4.19E-05,1588.435179,0.089386579,0.024184512,0.038408267,0,0,0,0,0.375,3.14E-12,1.31E-06,4.53E-06
4.17E-05,428.2160198,0.093202368,0.043340275,0.049692866,0,0,0,0,0.5,4.75E-12,1.72E-06,5.74E-06
4.38E-05,344.7549986,0.127342643,0.08873766,0.066208408,0,0,0,0,0.375,3.74E-12,2.43E-07,4.23E-06
4.57E-05,1001.639458,0.175324419,0.096406955,0.093858305,0,0,0,0.125,0.5,5.23E-12,9.73E-07,2.92E-06
4.68E-05,1296.149722,0.184884354,0.065256395,0.125775129,0,0,0,0,0.5,5.20E-12,1.86E-06,2.11E-06
4.57E-05,525.4247014,0.19414141,0.062597882,0.159497794,0,0,0,0.125,0.25,6.62E-12,2.35E-08,4.93E-06
4.73E-05,1018.202587,0.219478512,0.090925178,0.149091813,0,0,0,0,0.25,6.84E-12,7.88E-07,3.85E-06
4.72E-05,747.2475931,0.171745951,0.13175164,0.112874914,0,0,0,0,0.25,7.94E-12,3.82E-08,5.33E-06
4.95E-05,506.1019829,0.122926541,0.17668072,0.07669403,0,0,0,0,0.25,9.01E-12,1.81E-06,3.31E-06
5.05E-05,471.6931105,0.087858464,0.211033892,0.040634377,0,0,0,0,0.5,1.59E-11,9.61E-07,4.86E-06
5.10E-05,244.6116631,0.084535309,0.209344789,0.00593381,0,0,0,0,0.25,1.95E-11,4.24E-07,8.12E-06
5.17E-05,891.3226638,0.115613279,0.218772452,0.022516022,0,0,0,0,0.5,1.83E-11,3.18E-07,7.85E-06
5.38E-05,340.8414427,0.162960335,0.238007401,0.058349599,0,0,0,0,0.25,1.85E-11,1.26E-06,4.07E-06
5.59E-05,33.99506066,0.21636642,0.25585028,0.094490054,0,0,0,0.125,0.25,1.78E-11,2.09E-06,1.08E-05
5.71E-05,184.7282481,0.272351506,0.27118514,0.130692909,0,0,0,0,0.375,1.58E-11,2.03E-06,1.20E-05
5.79E-05,706.7319262,0.329623096,0.2939054,0.166918813,0,0,0,0.125,0.125,6.08E-12,1.05E-06,3.42E-06
5.93E-05,1355.398232,0.387618405,0.286990198,0.203155747,0,0,0,0,0.5,7.07E-12,1.40E-06,4.37E-06
6.03E-05,1091.360168,0.441768081,0.249110697,0.239398811,0,0,0,0,0.25,9.64E-12,1.91E-06,5.34E-06
6.09E-05,1581.406299,0.482252591,0.21567198,0.275645633,0,0,0,0,0.25,1.47E-11,2.70E-06,5.06E-06
6.19E-05,1187.584088,0.422650091,0.189027418,0.311894925,0,0,0,0,0.125,1.73E-11,3.80E-06,4.06E-06
6.20E-05,1188.539137,0.363078469,0.17233082,0.348145925,0,0,0,0,0.125,1.87E-11,3.68E-06,3.92E-06
5.88E-05,398.5836038,0.303555618,0.16853931,0.384398159,0,0,0,0,0.125,2.04E-11,4.44E-07,6.83E-06
5.60E-05,98.08979988,0.244116521,0.178470625,0.42065131,0,0,0,0,0.125,2.72E-11,2.36E-06,9.94E-06
5.64E-05,515.4268126,0.184839919,0.159177407,0.456905162,0,0,0,0,0,3.11E-11,2.64E-06,1.06E-05
5.80E-05,501.3574753,0.125946906,0.123406665,0.493035455,0,0,0,0,0.125,3.77E-11,1.12E-06,1.17E-05
5.79E-05,1499.032487,0.06836886,0.099325307,0.483522139,0,0,0,0,0.25,4.38E-11,1.25E-06,1.18E-05
6.23E-05,2090.153007,0.022380972,0.096021462,0.476556072,0,0,0,0,0.25,4.98E-11,2.46E-06,9.89E-06
6.52E-05,2750.606348,0.031205906,0.115273071,0.472248745,0,0,0,0,0.375,4.76E-11,5.00E-06,6.55E-06
6.97E-05,3644.034339,0.064208051,0.148637783,0.470672346,0,0,0,0,0.125,5.07E-11,9.02E-06,2.02E-05
6.96E-05,2448.567465,0.181430431,0.140092208,0.366554283,0,0,0,0,0,4.12E-11,7.98E-06,-2.94E-06
6.75E-05,1384.143212,0.140675715,0.160969098,0.354227351,0,0,0,0,0.125,3.47E-11,5.29E-06,1.34E-05
6.58E-05,242.3440833,0.116732459,0.19220993,0.345233292,0,0,0,0,0.125,3.62E-11,3.29E-06,1.14E-05
6.39E-05,144.7571862,0.119704536,0.229649046,0.339832783,0,0,0,0,0.25,3.51E-11,1.43E-06,8.29E-06
6.43E-05,268.0636182,0.148030301,0.270740627,0.33819537,0,0,0,0,0.125,2.81E-11,2.19E-06,9.78E-06
6.31E-05,37.00292462,0.191002544,0.314060792,0.340374537,0,0,0,0,0,1.95E-11,1.07E-06,8.28E-06
6.09E-05,1205.612654,0.241059568,0.339401757,0.346299322,0,0,0,0,0,1.47E-11,1.05E-06,7.73E-06
6.11E-05,2468.485207,0.224958885,0.333366062,0.355785385,0,0,0,0,0,1.45E-11,1.76E-06,7.59E-06
6.27E-05,3728.672172,0.214067254,0.28454883,0.368561727,0,0,0,0,0,1.18E-11,2.16E-07,6.84E-06
6.30E-05,4850.071078,0.219124667,0.235757075,0.38430477,0,0,0,0,0,9.01E-12,2.86E-07,5.49E-06
6.61E-05,5651.778695,0.239141412,0.187010586,0.402671199,0,0,0,0,0,7.19E-12,2.36E-06,7.38E-06
6.64E-05,6552.504653,0.270878703,0.138356723,0.386252035,0,0,0,0,0,4.65E-12,2.41E-06,7.38E-06
6.74E-05,7072.831211,0.305973377,0.089943544,0.358727413,0,0,0,0,0,3.48E-12,3.45E-06,8.00E-06
6.66E-05,7519.105994,0.250998417,0.042572503,0.322478132,0,0,0,0,0,4.35E-12,2.78E-06,-5.55E-06
6.47E-05,7902.268803,0.198701528,0.015920342,0.286230926,0,0,0,0,0,6.51E-12,1.54E-06,-2.91E-06
6.39E-05,8336.672085,0.151788255,0.047812456,0.24998668,0,0,0,0,0,9.14E-12,9.97E-07,-2.74E-06
6.07E-05,8927.788627,0.116662181,0.056298182,0.213746861,0,0,0,0,0,7.78E-12,1.97E-06,6.39E-06
6.02E-05,9648.69279,0.105249651,0.032333033,0.177514105,0,0,0,0,0,5.41E-12,2.16E-06,6.00E-06
5.92E-05,10471.37556,0.124012539,0.059595889,0.141293648,0,0,0,0,0,5.72E-12,2.85E-06,6.32E-06
6.09E-05,11212.1058,0.163127122,0.103861044,0.105097598,0,0,0,0,0,5.94E-12,8.64E-07,5.13E-06
6.27E-05,11580.67385,0.141666598,0.099542352,0.068961665,0,0,0,0,0,1.53E-11,1.94E-08,7.95E-06
6.46E-05,12068.10899,0.084296356,0.063333601,0.033056225,0,0,0,0,0,1.65E-11,1.51E-06,8.14E-06
6.54E-05,12662.55321,0.03457692,0.026245423,0.002252589,0,0,0,0,0,1.48E-11,1.36E-06,7.32E-06
6.91E-05,13349.34251,0.042984123,0.04455074,0.030400054,0,0,0,0,0,1.37E-11,4.18E-06,3.63E-06
6.63E-05,14115.8184,0.095888627,0.089344863,0.066264575,0,0,0,0,0,1.14E-11,7.87E-07,8.26E-06
6.57E-05,14950.35783,0.13811219,0.124397949,0.10239273,0,0,0,0,0,1.07E-11,4.78E-07,7.06E-06
6.71E-05,15581.84801,0.125186727,0.11150068,0.138586041,0,0,0,0,0,7.45E-12,3.43E-07,5.67E-06
6.72E-05,15589.57373,0.138355834,0.106072438,0.15758246,0,0,0,0,0,7.66E-12,3.28E-08,5.52E-06
6.68E-05,15700.38154,0.171879765,0.098550685,0.151822616,0,0,0,0,0,4.65E-12,3.03E-07,3.76E-06
6.65E-05,15909.47301,0.207292644,0.113518539,0.116421107,0,0,0,0,0,4.74E-12,7.67E-07,4.20E-06
6.65E-05,16215.39537,0.168773049,0.14419988,0.081727573,0,0,0,0,0,5.49E-12,7.76E-07,4.25E-06
6.51E-05,16612.38967,0.144858732,0.162866126,0.049114002,0,0,0,0,0,5.33E-12,2.14E-06,5.65E-06
6.71E-05,17094.52486,0.142823785,0.160675948,0.025966301,0,0,0,0,0,1.85E-12,7.03E-07,3.31E-06
4.43E-05,11614.71207,0.163463609,0.172757739,0.035008929,0,0,0,0,0.6,1.88E-12,2.26E-06,-2.65E-06
4.43E-05,10491.61327,0.200036901,0.196515406,0.064715018,0,0,0,0,0.5,1.78E-12,2.42E-06,-3.35E-06
4.39E-05,9252.281833,0.245659938,0.228355749,0.098665368,0,0,0,0,0.5,7.79E-13,2.27E-06,-2.30E-06
4.37E-05,8024.494154,0.296246882,0.265400983,0.133785479,0,0,0,0,0.375,1.93E-12,1.74E-06,-1.20E-06
4.41E-05,6814.492721,0.343644038,0.305773985,0.169371099,0,0,0,0,0.25,1.94E-12,1.82E-06,-1.46E-06
4.21E-05,5620.813576,0.37858453,0.318188953,0.205186234,0,0,0,0,0.25,1.47E-12,2.59E-07,3.39E-06
4.14E-05,4416.141264,0.419088066,0.2844731,0.241130827,0,0,0,0,0.125,1.02E-12,9.67E-07,2.57E-06
4.16E-05,3262.340592,0.46371426,0.255675181,0.277155455,0,0,0,0,0.375,1.48E-12,1.27E-06,3.45E-06
4.19E-05,2232.505118,0.423219937,0.233609778,0.313232963,0,0,0,0,0.375,3.18E-12,1.74E-06,5.13E-06
4.17E-05,1357.045966,0.363740422,0.220295939,0.349347212,0,0,0,0,0.75,5.76E-12,2.49E-06,7.15E-06
4.38E-05,483.3195361,0.304345025,0.217337253,0.385488016,0,0,0,0,0.5,5.69E-12,1.04E-06,6.18E-06
4.57E-05,36.12315287,0.245093717,0.182429138,0.42164863,0,0,0,0.125,0.375,6.73E-12,7.64E-08,4.48E-06
4.68E-05,800.2778043,0.186120656,0.135740074,0.457824415,0,0,0,0.125,0.375,6.63E-12,7.01E-07,3.68E-06
4.57E-05,395.8331398,0.127797437,0.091334961,0.494012072,0,0,0,0.125,0.25,5.84E-12,1.29E-06,4.93E-06
4.73E-05,48.17235815,0.071625349,0.054900647,0.518891187,0,0,0,0,0.375,4.59E-12,5.92E-07,4.99E-06
4.72E-05,528.5768765,0.030205546,0.048753475,0.512401276,0,0,0,0,0.25,5.18E-12,1.47E-06,6.29E-06
4.95E-05,99.70395631,0.018789007,0.080061377,0.50839461,0,0,0,0,0.125,6.45E-12,3.01E-07,3.98E-06
5.05E-05,87.28018557,0.059248401,0.229098066,0.380829676,0,0,0,0,0.375,8.96E-12,1.21E-07,4.86E-06
5.10E-05,273.5537822,0.064720696,0.261333098,0.375933781,0,0,0,0,0.25,1.35E-11,4.10E-07,5.47E-06
5.17E-05,255.8455111,0.107836614,0.298109476,0.374452069,0,0,0,0,0.375,1.30E-11,9.90E-07,5.79E-06
5.38E-05,522.6067836,0.161534622,0.298462633,0.3764243,0,0,0,0,0.125,1.30E-11,4.62E-07,4.13E-06
5.59E-05,840.2175818,0.185346735,0.290651181,0.381797684,0,0,0,0.125,0,1.21E-11,1.44E-06,2.45E-06
5.71E-05,1435.805189,0.169137542,0.290914545,0.390433692,0,0,0,0.125,0.125,1.35E-11,1.30E-06,8.53E-06
5.79E-05,1643.110553,0.154474819,0.286062032,0.402124897,0,0,0,0.125,0.125,7.99E-12,6.10E-07,4.88E-06
5.93E-05,2462.732983,0.161355416,0.237579366,0.414191596,0,0,0,0,0.25,8.63E-12,7.79E-07,4.37E-06
6.03E-05,2360.535102,0.18748109,0.189299152,0.386249316,0,0,0,0,0,1.07E-11,1.03E-06,5.34E-06
6.09E-05,2741.688006,0.226419496,0.141426781,0.359772354,0,0,0,0,0.25,1.53E-11,1.66E-06,5.58E-06
6.19E-05,2431.388485,0.272832131,0.09457422,0.335102826,0,0,0,0,0.25,1.92E-11,2.66E-06,5.49E-06
6.20E-05,1987.391514,0.231598921,0.051520718,0.312661735,0,0,0,0,0.25,2.01E-11,2.45E-06,5.35E-06
5.88E-05,936.3596356,0.173708232,0.032751279,0.287561151,0,0,0,0,0.125,1.99E-11,8.54E-07,8.64E-06
5.60E-05,324.6078089,0.117565631,0.064218973,0.25150473,0,0,0,0,0.125,2.75E-11,3.70E-06,1.22E-05
5.64E-05,1109.85426,0.067369273,0.04782156,0.215514216,0,0,0,0,0.125,3.92E-11,4.27E-06,1.40E-05
5.80E-05,176.1451235,0.045870745,0.013847798,0.179628099,0,0,0,0,0.125,4.94E-11,3.14E-06,1.33E-05
5.79E-05,525.9231239,0.079149159,0.051648401,0.143921724,0,0,0,0,0.125,5.36E-11,3.42E-06,1.61E-05
6.23E-05,955.6285094,0.13177462,0.099462302,0.108564345,0,0,0,0,0.125,5.46E-11,2.96E-07,1.17E-05
6.52E-05,1929.837561,0.140983374,0.068826411,0.074024137,0,0,0,0,0.125,5.85E-11,2.41E-06,1.01E-05
6.97E-05,3090.845502,0.083168992,0.031516098,0.042122414,0,0,0,0,0,5.76E-11,6.50E-06,1.93E-05
6.96E-05,2061.456251,0.031957456,0.043423139,0.023600222,0,0,0,0,0,5.00E-11,5.51E-06,1.64E-05
6.75E-05,831.5111809,0.040848997,0.039794661,0.040001224,0,0,0,0,0.125,4.20E-11,2.71E-06,6.54E-06
6.58E-05,366.0064409,0.094892358,0.055272718,0.071505073,0,0,0,0,0.125,4.33E-11,7.08E-07,9.52E-06
6.39E-05,1330.554273,0.087215386,0.096081568,0.105943817,0,0,0,0,0.125,4.18E-11,5.79E-07,1.14E-05
6.43E-05,1434.70802,0.065489276,0.101259113,0.124493381,0,0,0,0,0,3.62E-11,1.89E-07,1.10E-05
6.31E-05,175.8300281,0.087593253,0.063431252,0.121368926,0,0,0,0,0,2.40E-11,6.36E-07,1.03E-05
6.09E-05,1007.27779,0.133969806,0.050014333,0.128391258,0,0,0,0,0,1.76E-11,2.39E-06,1.09E-05
6.11E-05,2017.322073,0.152829674,0.075141852,0.12996411,0,0,0,0,0,1.48E-11,2.90E-06,1.04E-05
6.27E-05,3061.331086,0.136922782,0.116289305,0.099839596,0,0,0,0,0,1.07E-11,1.23E-06,8.45E-06
